Image URL,Timestamp,Filename,OCR_Text,Perusahaan tidak jelas atau tidak ada informasi valid (40%),"Deskripsi posisi, persyaratan, dan lokasi kerja yang tidak jelas (25%)",Deskripsi pekerjaan tidak spesifik (Jobdesc) (20%),Tidak ada proses wawancara dan seleksi yang jelas(5%),Ada permintaan biaya pendaftaran(5%),Gaji tidak realistis (5%),Total,Label
https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-15/322119545_527437636115445_5568241439301794263_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=YDSSEOX1dUMAX8Re9yf&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMzExNTE5NDMyMDAxMjk4NA%3D%3D.2-ccb7-5&oh=00_AfAMEixAzUo5qkmuZs6BVUpVJwLi5dd09rjK-CazBVoW0Q&oe=65513B35&_nc_sid=b41fef,2022-12-28T09:20:50.000Z,2022-12-28_post_lokerjakarta.info16_image.jpg,"PT. INTITAMA PERDANA JAYA WE ARE HIRING! ADMIN KUALIFIKASI : Mot Wanita Usia 25 30 Tahun Pendidikan Min. Diploma Mahir dalam mengoperasikan Ms Office Word & Excel) Bisa bekerja sama dalam team Teliti, Disiplin & Cekatan Memiiki kemampuan komunikasi yang baik Send your CV to : intitama perdanajaya89@gmail com","0,00","0,25","0,20","0,00","0,00","0,00","0,45",Not Fraud
https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-15/321606931_484896480224545_8438438155622144397_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=FiZ0J1Z4FwYAX_A_dtI&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjk3NjE2NzkyMzIzMDY2Nw%3D%3D.2-ccb7-5&oh=00_AfAgV36dnQ49wX1h6sKCbf8dtNzB5rqzBuH5ADXPDJcxFw&oe=6550ECE9&_nc_sid=b41fef,2022-12-28T04:44:37.000Z,2022-12-28_post_lokerjakarta.info17_image.jpg,"MULTIFUNGSI WE ARE HIRING Marketing E-Commerce Qualification Job Desc Berjiwa Sales Mengelola Markerplace Memiliki wawasan mengenai Membalas Chat Customer Marketplace Maintenance Produk Lulusan SMA-Sı Semua Jurusan Iklan Marketplace Memiliki Pengalaman min 2 tahun Program Marketing dalam Marketing E-Commerce Mengatur Promosi Marketplace Usia Max 29 thn Target Oriented Loker Jakarta.info Benefit Penempatan Gaji Pokok Harco Mangga Dua Area, Jakarta BPJS Kesehatan Ketenagakerjaan Pusat Tunjangan Hari Raya Send your CV to Bonus Insentif multifungsiit@gmail com Subject Posisi_Nama pelamar Loker Jakarta .info","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp1-2.cdninstagram.com/v/t51.2885-15/322445477_151434067674664_2164351710365017268_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-2.cdninstagram.com&_nc_cat=104&_nc_ohc=ND4S-54AMqcAX9wVjms&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjk2MjAwOTM4NzE5NzMwMg%3D%3D.2-ccb7-5&oh=00_AfBBnEE7qioKGDhBrsQbEt4nv9w69L_OdTr6-9VVj3LbSQ&oe=6551991E&_nc_sid=b41fef,2022-12-28T04:16:29.000Z,2022-12-28_post_lokerjakarta.info18_image.jpg,"Rabenhorst THE VERY BEST FOR YOU_ STAFF ADMIN FULL TIME Wanita max 30 tahun Pendidikan minimal D3 / S1 Inisiatif & semangat kerja yang tinggi Loker #Bkarta info Rajin & Jujur Pengalaman di bidang admin Menguasai Social Media & Marketplace Bisa Bahasa Inggris Sehat Rohani & Jasmani SEND YOUR CV RESUME To: SMART2829HRD@GMAIL.COM SRENGSENG, KEMBANGAN, JAKARTA BARAT Loker |akarta info","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-15/321833158_736419964746901_4524532782215644657_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=uySqay2Qja8AX_ur5Hw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjkyNDEyOTczMDM5OTU4Nw%3D%3D.2-ccb7-5&oh=00_AfCJAp5hTSmP0kUuPd0zUYuhdOD48iExsD7Ps_hfi-bcsQ&oe=655105A4&_nc_sid=b41fef,2022-12-28T03:01:13.000Z,2022-12-28_post_lokerjakarta.info19_image.jpg,"Loker Jakarta .info dexa group Kami mencari profesional muda BE untuk berkembang bersama kami sebagai: PART MEDICAL OF REPRESENTATIVE US Untuk wilayah: Jakarta Loker Jakarta info Pendidikan minimal D3 lulusan farmasi (terbuka untuk lulusan baru) Memiliki pengalaman minimal tahun sebagai Medical Representative Kualifikasi Memiliki SIM C dan dapat mengusahakan motor sendiri Menyukai pekerjaan di lapangan, enerjik; dan komunikatif Bersedia ditempatkan di seluruh wilayah Jakarta dan sekitarnya Daftarkan dirimu Follow us: Dexa Group Career melalui link berikut: Dexa Career bit lylapply-DXG @dexagroupcareer atau scan QR Code @dexagroupcareer di samping devagroue DEXA GROUP TIDAK MEMUNGUT BIAYA APAPUN WASPADA! DALAM PROSES REKRUTMEN Group","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/321998964_566180068663490_7253806719786408759_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=-kYPefFW0QsAX8FbcYi&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjkxOTYxNDc1NTEwNzA1NA%3D%3D.2-ccb7-5&oh=00_AfANOEkPDycOCOzaSrZW1J4wUX8tG1Jh2bA58ZwDlX2X8A&oe=65512214&_nc_sid=b41fef,2022-12-28T02:52:15.000Z,2022-12-28_post_lokerjakarta.info20_image.jpg,"ACC is Apply Now! HIRING! Sales Counter Fatmawati bit-ly/SalesCounterFatmawati Deskripsi Pekerjaan Bertanggung jawab terhadap customer yang datang ke showroom ACC Setir Kanan dengan baik; melakukan pemasaran dan penjualan unit ACC Setir Kanan dan bertanggung jawab terhadap daily activities untuk peningkatan penjualan unit. Kualifikasi Minimal pendidikan D3 dengan IPK minimal 2,75. 2 Maksimal usia 28 tahun. 3. Memiliki skill komunikasi yang baik dan senang berinteraksi dengan orang baru: 48 ACC Orast36","0,00","0,00","0,00","0,05","0,00","0,00","0,05",Not Fraud
https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-15/321525935_1590295318057825_5128641707002300920_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=yLceRrO7tA8AX9L6fNn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjkxNDM1MTg2ODE0MTM3NQ%3D%3D.2-ccb7-5&oh=00_AfChSrkrUQUCsgkcesQGtehbhk8YM_XqxxOF-oeMOMJlEA&oe=655215FA&_nc_sid=b41fef,2022-12-28T02:41:48.000Z,2022-12-28_post_lokerjakarta.info21_image.jpg,"LOWONGAN KERJA OH MY MARGONDA STEWARD (laki-laki) JATIWARINGIN KITCHEN STEWARD (laki-laki) KELAPA GADING PRODUKSI (laki-laki) Persyaratan 1. Pendidikan min. SMA/ SMK / setara 2 usia 19 22 tahun 3. Jujur, bisa bekerja cepat, bekerja 4 Full time, tidak bisa part time (tidak sedang kuliah) 5. Penempatan untuk outlet sesuai area lamaran GMap Oh Grill Jatiwaringin Oh My Grill Margonda Oh My Grill Kelapa Gading kirimkan Surat lamaran, CV langsung ke outlet atau melalui email ohmygrill.indo@gmail.com Cantumkan judul STEWARD MG (Margonda) KITCHEN STEWARD JT (Jatiwaringin) PRODUKSI (Kelapa Gading) aBs GRILL gesit My","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/321528715_543749331008331_7246086529817689834_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=rwgKMpNxsKIAX_IZt3O&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjg4MjkxNTAyMjg5NTAwMw%3D%3D.2-ccb7-5&oh=00_AfAw22sj1qn6LDvoPcWnPah06xbaUDZTjFa7AhwJrleHeQ&oe=65512216&_nc_sid=b41fef,2022-12-28T01:39:20.000Z,2022-12-28_post_lokerjakarta.info22_image.jpg,"Seria sogalà Morggala aloadi oaev on HI MILENIALS PEOPLE ! JOIN THE WINNING TEAM ! Ingin bekerja di Perusahaan BERKEMBANG PESAF dan memiliki karir yang sesuai dengan passion anda? Ingin memiliki WORKING AND LIFE BALANCE?!! PT. Setia Manggala Abadi (SOGATA) Kantor Pusat Jakarta membuka lowongan sebagai: SALES COORDINATOR Tanggung Jawab Persyaratan Support kepentingan dan keperluan Divisi Sales Wanita Maksimal 29 tahun diutamakan belum Update Report Penjualan menikah Filling data Administrasi sales Pendidikan S1 segala jurusan Pengalaman lebih dari 2 tahun dibidang yang sama Follow up dan Pantau pembelian konsumen Memiliki jiwa kepemimpinan (leadership) melalui Leasing Berpenampilan menarik Update data jadwal Pameran Terbiasa dengan deadline Support kebutuhan pameran Memiliki skill problem solving yang baik Report to do list mingguan ke Sales Manager dan Memiliki skill komunikasi dan negosiasi yang baik Direktur Menguasai Bahasa Inggris (pasif) Pengecekan Komisi Sales Mampu mengoperasikan komputer (Ms. Word, Ms. Excel PowerPoint; Email) Membina hubungan dengan sales dan konsumen Teliti, Cekatan, Mudah Tanggap; dapat bekerja sama Koordinasi dengan tim sales dan keuangan dalam team dan Bertanggung Jawab dalam proses pesanan dan pembayaran Domisili Jakarta & Tangerang (diutamakan Jakarta konsumen Barat) Benefit Tunjongan Jaminan kesoharan Lingkungan kerja yang nyaman Budaya kerja yang inovatif Kirimkan CV terbaik anda ke email: Hrd setiamanggalaabadi@gmail com","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-15/321964655_5765776346802249_8552038006996409520_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=JAYBXRDOkeoAX-FAKyu&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjQwNzQzNzU1NjA1MzM1Mw%3D%3D.2-ccb7-5&oh=00_AfCw-dWd9vDS2-OPYKknygMa0NptS7MPV8Z2jV-BWP-x6g&oe=6550ECB1&_nc_sid=b41fef,2022-12-27T09:54:39.000Z,2022-12-27_post_lokerjakarta.info23_image.jpg,Arisa Contule Arisa Painle Sales Sorvige Maintonance Sales Sarvico Mainionanco HIRING SALES ALERT! Loker Jakarta.info REQUIREMENTS Pendidikan minimal SMK/D3/S1 Minimal pengalaman 2 tahun dibidang Sales Memiliki skill Komunikasi & Interpersonal yang baik Memiliki kemampuan Customer Relationship yang baik Mampu bekerja sesuai target PENEMPATAN: BENEFIT Mall Ambassador Lt. 3 Gaji Pokok Jakarta Selatan Insentif/Komisi (Sesuai Target) Passive Income KIRIM CV ke Loker Yakarta info arisacomp@gmail .com,"0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/321346804_890283918996654_1557633769502978577_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDkxMC5zZHIifQ&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=Ndd-oz3UxiUAX_Y6aD2&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjQwNjE2NTE2MzU3MzUwOA%3D%3D.2-ccb7-5&oh=00_AfAlhgVXZUdAs4CbxXMT2dpmvnVI6yH9w6-sK1QSvivvEQ&oe=6551303D&_nc_sid=b41fef,2022-12-27T09:52:07.000Z,2022-12-27_post_lokerjakarta.info24_image.jpg,WE ARE HIRING HONDA SALES EXECUTIVE BENEFIT: Pria/Wanita usia maksimal 35 tahun Berpengalaman sebagai Sales Otomotif lebih Insentif Tidak Terbatas disukai Trainning Pendidikan min: SMA/sederajat Reward Memiliki SIM C dan kendaraan motor Berorientasi target Memiliki integritas; loyalitas; semangat dan motivasi yang tinggi untuk mencapai target Penempatan : Lenteng Agung Silahkan kirim CV ke hry sanjaya1 @gmail.com HR atau 081808985644 pada,"0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/321819005_719329616119238_802850818602819023_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=eWpd5HWa8O0AX-ZzdeZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjM3MzQyNjU0ODk3MDM3Mw%3D%3D.2-ccb7-5&oh=00_AfCf-FI__iQHDo7wyRh5YU4W7UEiXFkRv7HXQJeYH9cIcA&oe=6550D0CB&_nc_sid=b41fef,2022-12-27T08:47:04.000Z,2022-12-27_post_lokerjakarta.info25_image.jpg,"DICARI BANYAK: SOVLO STORE ASSISTANT Kualifikasi: Wanita/Pria, Berpenampilan menarik Usia max 28 tahun Berpengalaman sebagai SaleslsPB, Loker tainfo terutama di Retail Fashion min 1tahun Luwes / komunikatif Pendidikan min SMASMKIsederajat Menguasai Ms. Office Jujur & Bertanggung jawab Benefit: Gaji Pokok, Komisi; Uang lembur Kirim Lamaranmu Subject SAJKT MKT6 LOTUSKREASI@GMAIL COM WA : 0853 1177 6591 (AGNES) Loker ~karta info","0,00","0,25","0,20","0,00","0,00","0,00","0,45",Not Fraud
https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/322267315_1279295372929424_3827898569584490649_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=wysv4TUF98QAX9KciWG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjM2MDcyNDgwMzg5MTU1Mw%3D%3D.2-ccb7-5&oh=00_AfDBIMLWx1KbBCwVY-lKKM3kYLUg3y0h0cFUXn4GUEP7qA&oe=6551F095&_nc_sid=b41fef,2022-12-27T08:21:50.000Z,2022-12-27_post_lokerjakarta.info26_image.jpg,Loker Jakarta info NTI PROPERTINDO were hiring! Marketing Syarat: Pria/Wanita Memiliki SIM A Berpenampilan Menarik Pendidikan min SI #F Loker akarta info (Semua Jurusan) Mengerti Sosial Media dan Ms.Ollice Send Your CVto: markeling@intiproperlindo.com,"0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/321828672_5225182217582167_2324886812038840758_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=7_7amkzTdF0AX_uLyDz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjMzMjUxNDM2ODE2NDEwOQ%3D%3D.2-ccb7-5&oh=00_AfBCiJOsd2Uxv7-T2900h-kiPFWZk8OlsDyvSHThSuCOgg&oe=65519FDB&_nc_sid=b41fef,2022-12-27T07:25:47.000Z,2022-12-27_post_lokerjakarta.info27_image.jpg,"Seria sogalà Morggola aload Asve HI MILENIALS PEOPLE ! JOIN THE WINNING TEAM ! Ingin bekerja di Perusahaan BERKEMBANG PESAT dan memiliki karir yang sesuai dengan passion anda? Ingin memiliki WORKING AND LIFE BALANCE?!! PT. Setia Manggala Abadi (SOGATA) Kantor Pusat Jakarta membuka lowongan sebagai: SALES COORDINATOR Tanggung Jawab Persyaratan Support kepentingan dan keperluan Divisi Sales Wanita Maksimal 29 tahun diutamakan belum Update Report Penjualan menikah Filling data Administrasi sales Pendidikan S1 segala jurusan Pengalaman lebih dari 2 tahun dibidang yang sama Follow up dan Pantau pembelian konsumen Memiliki jiwa kepemimpinan (leadership) melalui Leasing Berpenampilan menarik Update data jadwal Pameran Terbiasa dengan deadline Support kebutuhan pameran Memiliki skill problem solving yang baik Report to do list mingguan ke Sales Manager dan Memiliki skill komunikasi dan negosiasi yang baik Direktur Menguasai Bahasa Inggris (pasif) Pengecekan Komisi Sales Mampu mengoperasikan komputer (Ms. Word, Ms. Excel, PowerPoint; Email) Membina hubungan dengan sales dan konsumen Teliti Cekatan, Mudah Tanggap; dapat bekerja sama Koordinasi dengan tim sales dan keuangan dalam team dan Bertanggung Jawab dalam proses pesanan dan pembayaran Domisili Jakarta & Tangerang (diutamakan Jakarta konsumen Barat) Benefit Tunjongan Jaminan kesehatan Lingkungan kerja yang nyaman Budaya kerja yang inovatif Kirimkan CV terbaik anda ke email: Hrd setiamanggalaabadi@gmail com","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-15/321695974_2785405438258597_5263033582414472892_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMjgweDEyODAuc2RyIn0&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=Clg0dh_UP40AX_au0an&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjMyODIwNzY5ODcwMTEyNg%3D%3D.2-ccb7-5&oh=00_AfCinqIDbsss4wP3rXi2HGFQxV_doBUwQYILuz9pz_M9IA&oe=6551C236&_nc_sid=b41fef,2022-12-27T07:17:14.000Z,2022-12-27_post_lokerjakarta.info28_image.jpg,"ORO INTERVIEW TERBUKA (Langsung Datang Ketempat) Rabu, 28 Desember 2022 16.00 18.00 WAITRESSICASHIER Kualifikasi Wajib Fasih Berbahasa Inggris Laki-Lakil Perempuan Min pendidikan Sma/Smk Usia 25 35 Tahun Min.1 tahun pengalaman di posisi yang sama terutama di Restaurant Italia (WaiterlCashier) Jujur, berpenampilan menarik; berperilaku baik & bisa bekerja dibawah tekanan COOk HELPER Kualifikasi Laki-Lakil Perempuan Min pendidikan Sma/Smk Usia 25 35 Tahun Bawa Cv Langsung Ke Min. 1th (bakery; salad; dessert) di western restaurant ORO ITALIAN RESTAURANT Min: 1 th di hot kitchen (indonesian; chinese; western food) JI. Kemang Raya No.2h Jujur, berpenampilan menarik; berperilaku baik & bisa bekerja Jakarta Selatan Contact Us : dibawah tekanan Bu Kiki 0878-6478-5640","0,00","0,00","0,00","0,00","0,00","0,00","0,00",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/322218081_207898255033327_3850946135678522064_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDgweDEwODAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=_hvOrICgGZIAX9UxKpK&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjI4NTU0MTYyNzkxODM4Nw%3D%3D.2-ccb7-5&oh=00_AfBPV1pVUkC2dD7v3sUYwJKiTJn0o46duWUhgsXCeBF4sw&oe=65517D3F&_nc_sid=b41fef,2022-12-27T05:52:28.000Z,2022-12-27_post_lokerjakarta.info29_image.jpg,"Me 'PESTA GacoaN R88T were JAKARTA RAYA Hiring TRAINEE MANAGER APPLY NOW! Max 27 tahun Min D3/S1 Berpengalaman di bidang FnB lebih diutamakan/Fresh Graduate komunikatif , teamwork, leadership Tidak memiliki riwayat penyakit Mengirimkan CV & Surat Lamaran MIEGACOAN.CAREER Send your latest CV resume to our e-mail: in MIE GACOAN rec.miegacoanjakarta@gmail.com subjek: TM Jakarta Raya JobStreet PT PESTA PORA ABADI","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/321935372_3476378689308810_5183532994106001747_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi44NDZ4ODQ2LnNkciJ9&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4u8kODboOlMAX8XK_Yc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjI3Mjk0OTA3NzM1NDc4Nw%3D%3D.2-ccb7-5&oh=00_AfC8b5hifWihaorPE6g1OLotwkruCD0BFLpA9ibBvj-4Ww&oe=65521CB4&_nc_sid=b41fef,2022-12-27T05:48:33.000Z,2022-12-27_post_lokerjakarta.info30_image.jpg,"S5nTQSA ' SENTQSA ~oWOnGAM Bisex PEKERJAAN Kami mencari karyawan untuk CooK/JURU MASAK Dengan kriteria: Pengalaman di 1-3 tahun Diutamakan yang pernah bekeria di rest bakmie Beretika, jujur dan amanah Maksimal 35 Iahun Shift kerja 8 jam bersedia shift jika dibutuhkan Bersedia shift pagi atau malam Gaji 13x setahun & bonus bulanan sesuai sales Bersedia di tempatkan di MANA SAJA di Jakarta Pendidikan min. SMA/SMK Kirimkan lamaran ke: 168sentosa@gmail com posisi: dapur Jong rolling","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-15/321863523_150414561106934_6249386002661961619_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xMDI0eDEwMjQuc2RyIn0&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_slNjM-hVKcAX_Arkhn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjI0Mjk4MTk3NDg3MDM3NA%3D%3D.2-ccb7-5&oh=00_AfCuXG7Z5NZSyhPcEVhPDD69zE-qjr58kb1XqVfN4QjWIw&oe=6550EC42&_nc_sid=b41fef,2022-12-27T04:27:54.000Z,2022-12-27_post_lokerjakarta.info31_image.jpg,"WULING WE ARE HIRING SALES EXECUTIVE SALES COUNTER KUALIFIKASI Pendidikan Min SMASMK/D3/SI Pria/Wanita Usia Maks. 30 Th Berpenampilan Menarik Mampu Berkomunikasi aktif Memiliki Kendaraan Pribadi Aktif di Medsos & Digital Marketing Mau Bekerja Keras Gaji Negotiable & Insentif ALMAZ KIRIM LAMARAN KE : Bpk Adam wulingkrj@gmail .com PT. Arista Jaya Lestari (Dealer Wuling Arista Kramat Jati) JI. Raya Bogor No.116, Kramat Jati, Jakarta Timur, DKI Jakarta","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-15/321771655_469847345227545_1772616387147042375_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=yfkOXrs6SpUAX9z-6H6&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjI0MDc2MDM5NDc1Mzk0Mg%3D%3D.2-ccb7-5&oh=00_AfCbnMWekt6L1GmopBBgvNkSyr70t5X7jsY-D7n6ml9JSQ&oe=65512EE5&_nc_sid=b41fef,2022-12-27T04:23:29.000Z,2022-12-27_post_lokerjakarta.info32_image.jpg,"PT. BUMIMERAK TERMINALINDO WE ARE HIRING STAF MARKETING Wanita Usia 22 sd 26 tahun Pendidikan minimal S1 Akuntansi/Manajemen Pengalaman minimal 1 tahun di bidang Marketing / Customer Service Mampu menggunakan MS Office Teliti, Komunikatif, Mampu bernegosiasi, Mampu menangani komplain dengan baik, Mampu bekerja di dalam tekanan, Dapat bekerja tim Penempatan Jakarta Barat kirim CV ke claudia@bmt-storage.com","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-15/321858146_698932388401806_5592088778582501505_n.webp?stp=dst-jpg_e35&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE0NDAuc2RyIn0&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=RQmcNFJUOlIAX99pUfl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAwMjIzNzcyNDg4NDYyMDg1NQ%3D%3D.2-ccb7-5&oh=00_AfCJ55_lX5DGTQef3QZfv9KdFuBvbOFwB6gGlOgIF0MsPg&oe=65511D9E&_nc_sid=b41fef,2022-12-27T04:17:27.000Z,2022-12-27_post_lokerjakarta.info33_image.jpg,"HSP Heladl Snace Par Kitchen Crew_ persyaratan Wanita (Single) berusia maksimal 23 tahun. Pendidikan min. SMA/SMK (bidang Tata Boga & Perhotelan lebih disukai). Memiliki pengalaman kerja di bidang F&B (CafelRestoran) Memiliki pengalaman dan kemampuan memasak lebih disukai. Memiliki jiwa pekerja keras, rajin, disiplin; jujur, teliti, kemauan belajar, bekerja cepat dan bertanggung jawab Memiliki sikap yang baik, berkomunikasi yang baik, dapat bekerja dalam tim atau individu. Memiliki kendaraan pribadi beserta surat | engkap (min. sepeda motor). Mampu berpenampilan rapih dan menarik. Bersedia bekerja shift Penempatan Kerja : Pinang, Tangerang Grogol, Jakarta Barat Berkas Lamaran: Surat Lamaran Kerja, CV Terbaru, Foto Terbaru, Fotocopy Ijasah Terakhir Kirim email ke : hsp.prima@gmail.com Subjek : HSP_KITCHEN CREW_NAMA LENGKAP","0,00","0,00","0,20","0,00","0,00","0,00","0,20",Not Fraud
